,timestamp,username,1_attractive_title,1_attractive_style,1_attractive_theme,2_originality_title,2_originality_style,2_originality_theme,3_relevance,4_creativity_title,4_creativity_synopsis,4_creativity_comment,5_authorship_title,5_authorship_synopsis,5_authorship_comment,6_anthology,6_readers_opinion,6_critics_opinion,6_own_voice,6_comment,title,title_id,synopsis_writer,title_writer,experiment
535,2024/03/16 6:03:39 PM GMT+2,Expert5,2,2,2,3,2,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",3,3,,Un escritor consagrado.,Un escritor consagrado.,,2,2,3,3,,"Escoge una carta, cualquiera. ¡No, esa no! ¡Otra!","Escoge una carta, cualquiera. ¡No, esa no! ¡Otra!",patricio,patricio,SPANISH
536,2024/03/24 10:48:54 AM GMT+2,Expert6,2,2,2,2,2,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",2,2,,Un escritor novel.,Un escritor consagrado.,,2,2,3,2,,"Escoge una carta, cualquiera. ¡No, esa no! ¡Otra!","Escoge una carta, cualquiera. ¡No, esa no! ¡Otra!",patricio,patricio,SPANISH
537,2024/03/31 10:40:24 PM GMT+2,Expert1,1,1,2,1,1,1,La relación entre el título y la sinopsis es casi irrelevante.,1,1,,Un escritor novel.,Un escritor consagrado.,,3,1,2,2,,"Escoge una carta, cualquiera. ¡No, esa no! ¡Otra!","Escoge una carta, cualquiera. ¡No, esa no! ¡Otra!",patricio,patricio,ENGLISH
538,2024/04/01 2:10:53 PM GMT+2,Expert2,2,1,1,2,1,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",2,1,,Un escritor novel.,Un escritor novel.,,1,2,2,1,,"Escoge una carta, cualquiera. ¡No, esa no! ¡Otra!","Escoge una carta, cualquiera. ¡No, esa no! ¡Otra!",patricio,patricio,ENGLISH
539,2024/04/02 1:08:15 AM GMT+2,Expert3,2,0,0,2,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,0,,Un escritor consagrado.,Una inteligencia artificial.,,0,2,2,1,,"Escoge una carta, cualquiera. ¡No, esa no! ¡Otra!","Escoge una carta, cualquiera. ¡No, esa no! ¡Otra!",patricio,patricio,ENGLISH
540,2024/03/13 10:21:56 PM GMT+2,Expert4,2,1,2,1,1,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,"Interesante trama, con elementos (aunque en un tono humorístico) bastante inteligentes.",Una inteligencia artificial.,Un escritor consagrado.,La sensación es que el autor ha utilizado el título para desarrollar su historia... y lo ha hecho con inteligencia.,2,1,2,1,,Fantasmas futuros,Fantasmas futuros,patricio,patricio,SPANISH
541,2024/03/20 10:54:20 PM GMT+2,Expert5,2,2,2,2,3,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,3,,Un escritor novel.,Un escritor consagrado.,,2,2,2,3,,Fantasmas futuros,Fantasmas futuros,patricio,patricio,SPANISH
542,2024/03/21 9:45:18 PM GMT+2,Expert6,1,0,0,1,0,1,La relación entre el título y la sinopsis es casi irrelevante.,0,1,,Un escritor novel.,Un escritor novel.,,0,2,2,1,,Fantasmas futuros,Fantasmas futuros,patricio,patricio,SPANISH
543,2024/04/02 12:41:44 PM GMT+2,Expert2,1,2,2,1,2,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,,Una inteligencia artificial.,Un escritor consagrado.,,1,2,2,2,,Fantasmas futuros,Fantasmas futuros,patricio,patricio,ENGLISH
544,2024/04/02 6:28:28 PM GMT+2,Expert1,2,2,2,2,1,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,,Una inteligencia artificial.,Una inteligencia artificial.,,2,1,2,1,,Fantasmas futuros,Fantasmas futuros,patricio,patricio,ENGLISH
545,2024/04/03 12:30:36 AM GMT+2,Expert3,0,2,2,1,2,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,3,,Un escritor novel.,Un escritor consagrado.,,2,2,2,2,,Fantasmas futuros,Fantasmas futuros,patricio,patricio,ENGLISH
546,2024/03/13 9:41:57 AM GMT+2,Expert5,2,3,2,2,3,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,3,,Un escritor novel.,Un escritor consagrado.,,3,2,3,3,,Fragmentos de un ayer invisible,Fragmentos de un ayer invisible,patricio,machine,SPANISH
547,2024/03/18 11:13:43 AM GMT+2,Expert4,0,2,2,0,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",0,2,,Una inteligencia artificial.,Un escritor consagrado.,,2,1,2,2,,Fragmentos de un ayer invisible,Fragmentos de un ayer invisible,patricio,machine,SPANISH
548,2024/03/20 10:21:32 AM GMT+2,Expert6,2,1,0,1,1,3,La relación entre el título y la sinopsis es casi irrelevante.,1,3,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,2,1,,Fragmentos de un ayer invisible,Fragmentos de un ayer invisible,patricio,machine,SPANISH
549,2024/04/01 11:28:12 AM GMT+2,Expert2,0,3,3,1,3,3,No veo relación alguna entre el título y la sinopsis.,0,3,,Una inteligencia artificial.,Un escritor consagrado.,,2,2,2,3,,Fragmentos de un ayer invisible,Fragmentos de un ayer invisible,patricio,machine,ENGLISH
550,2024/04/01 4:47:30 PM GMT+2,Expert1,1,2,2,1,2,1,No veo relación alguna entre el título y la sinopsis.,1,2,,Una inteligencia artificial.,Un escritor consagrado.,,3,2,2,3,,Fragmentos de un ayer invisible,Fragmentos de un ayer invisible,patricio,machine,ENGLISH
551,2024/04/03 10:49:35 AM GMT+2,Expert3,0,3,3,0,3,3,La relación entre el título y la sinopsis es casi irrelevante.,0,3,,Una inteligencia artificial.,Un escritor consagrado.,,2,2,2,3,,Fragmentos de un ayer invisible,Fragmentos de un ayer invisible,patricio,machine,ENGLISH
552,2024/03/13 9:52:34 AM GMT+2,Expert5,1,2,1,2,2,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,2,,Un escritor novel.,Un escritor consagrado.,,2,2,2,3,"En este tipo de textos paródicos es difícil hacer notar en las preguntas cerradas del cuestionario la ""convencionalidad"" de los personajes y de la trama. Puesto que el subtexto (de ficción o histórico) es conocido, no se puede hablar puramente de ""originalidad"". Ni siquiera el estilo de la parodia lo es. Pero eso no le resta un ápice de creatividad, puesto que esas deudas son inherentes al propio género. Tomo criterio la originalidad pura y señalo como moderadamente convencionales los personajes basados en referentes históricos o literarios. En todo caso, por diversos motivos creo que el juego con los referentes literales y sus connotaciones más simbólicas y culturales es propio de una inteligencia humana.",Huellas en el mar de arena,Huellas en el mar de arena,patricio,machine,SPANISH
553,2024/03/14 1:42:52 AM GMT+2,Expert4,2,2,3,2,2,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,2,,Un escritor novel.,Un escritor consagrado.,,2,1,2,2,,Huellas en el mar de arena,Huellas en el mar de arena,patricio,machine,SPANISH
554,2024/03/24 10:02:37 PM GMT+2,Expert6,0,2,2,1,2,2,La relación entre el título y la sinopsis es casi irrelevante.,0,3,,Una inteligencia artificial.,Un escritor consagrado.,,2,1,2,2,,Huellas en el mar de arena,Huellas en el mar de arena,patricio,machine,SPANISH
555,2024/03/27 12:46:50 AM GMT+2,Expert2,1,2,0,2,2,1,No veo relación alguna entre el título y la sinopsis.,1,2,,Un escritor novel.,Un escritor consagrado.,,0,2,2,2,,Huellas en el mar de arena,Huellas en el mar de arena,patricio,machine,ENGLISH
556,2024/04/01 8:48:04 PM GMT+2,Expert1,1,2,2,1,2,2,La relación entre el título y la sinopsis es casi irrelevante.,1,2,,Una inteligencia artificial.,Un escritor consagrado.,,3,1,2,2,,Huellas en el mar de arena,Huellas en el mar de arena,patricio,machine,ENGLISH
557,2024/04/02 11:01:51 AM GMT+2,Expert3,0,2,2,0,2,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",0,2,,Una inteligencia artificial.,Un escritor consagrado.,,3,2,3,3,,Huellas en el mar de arena,Huellas en el mar de arena,patricio,machine,ENGLISH
558,2024/03/14 12:28:39 PM GMT+2,Expert4,1,2,2,2,2,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,,Un escritor consagrado.,Un escritor consagrado.,,1,2,2,2,,"Juventud española, sigue intentándolo","Juventud española, sigue intentándolo",patricio,patricio,SPANISH
559,2024/03/17 10:30:47 AM GMT+2,Expert5,2,2,3,2,3,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,3,,Un escritor novel.,Un escritor consagrado.,"Como otras veces, resulta muy difícil afinar entre un ""escritor novel"" y uno ""consagrado"".",3,2,3,3,,"Juventud española, sigue intentándolo","Juventud española, sigue intentándolo",patricio,patricio,SPANISH
560,2024/03/24 12:12:56 PM GMT+2,Expert6,2,2,1,2,2,0,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",2,3,,Un escritor novel.,Un escritor consagrado.,,2,1,2,2,,"Juventud española, sigue intentándolo","Juventud española, sigue intentándolo",patricio,patricio,SPANISH
561,2024/04/02 12:52:02 AM GMT+2,Expert3,2,2,2,2,2,1,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,2,,Un escritor novel.,Un escritor consagrado.,,2,2,2,2,,"Juventud española, sigue intentándolo","Juventud española, sigue intentándolo",patricio,patricio,ENGLISH
562,2024/04/02 11:11:06 AM GMT+2,Expert2,1,2,0,2,2,0,La relación entre el título y la sinopsis es casi irrelevante.,2,1,"Sinopsis: la trama en sí no es nada creativa, pero cómo está escrita (estilo) sí me parece levemente creativo.",Un escritor consagrado.,Un escritor consagrado.,,1,2,2,2,,"Juventud española, sigue intentándolo","Juventud española, sigue intentándolo",patricio,patricio,ENGLISH
563,2024/04/02 1:46:33 PM GMT+2,Expert1,2,2,2,2,1,1,La relación entre el título y la sinopsis es casi irrelevante.,2,1,,Un escritor consagrado.,Un escritor novel.,,1,1,2,2,,"Juventud española, sigue intentándolo","Juventud española, sigue intentándolo",patricio,patricio,ENGLISH
564,2024/03/18 10:42:41 AM GMT+2,Expert4,2,2,2,2,1,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,2,,Un escritor consagrado.,Un escritor consagrado.,,2,1,2,2,,La ciudad invertida,La ciudad invertida,patricio,machine,SPANISH
565,2024/03/21 4:44:45 PM GMT+2,Expert5,2,2,2,2,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,3,,Un escritor novel.,Un escritor consagrado.,,2,2,2,3,,La ciudad invertida,La ciudad invertida,patricio,machine,SPANISH
566,2024/03/23 9:36:46 PM GMT+2,Expert6,2,1,2,2,1,3,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,3,,Un escritor novel.,Un escritor consagrado.,,2,2,2,2,,La ciudad invertida,La ciudad invertida,patricio,machine,SPANISH
567,2024/04/01 1:29:42 PM GMT+2,Expert2,2,2,2,2,2,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,2,"No es una sinopsis como tal, puesto que no describe una trama ni desarrolla unos personajes. ",Un escritor consagrado.,Un escritor consagrado.,,0,2,3,2,,La ciudad invertida,La ciudad invertida,patricio,machine,ENGLISH
568,2024/04/01 2:03:39 PM GMT+2,Expert1,2,2,1,2,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,,Una inteligencia artificial.,Una inteligencia artificial.,,2,1,2,1,,La ciudad invertida,La ciudad invertida,patricio,machine,ENGLISH
569,2024/04/01 5:48:33 PM GMT+2,Expert3,1,2,1,2,2,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,,Un escritor novel.,Un escritor novel.,,2,2,2,2,,La ciudad invertida,La ciudad invertida,patricio,machine,ENGLISH
570,2024/03/13 10:11:27 PM GMT+2,Expert4,1,2,2,1,1,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,La historia no está mal y tiene un cierto humor interesante,Un escritor novel.,Un escritor consagrado.,,2,1,2,1,,La melodía olvidada,La melodía olvidada,patricio,machine,SPANISH
571,2024/03/22 8:04:09 PM GMT+2,Expert6,0,1,2,0,1,2,La relación entre el título y la sinopsis es casi irrelevante.,0,3,,Un escritor novel.,Un escritor consagrado.,,3,2,3,2,,La melodía olvidada,La melodía olvidada,patricio,machine,SPANISH
572,2024/04/01 11:00:34 PM GMT+2,Expert2,0,2,2,0,2,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,2,,Un escritor novel.,Un escritor novel.,,1,2,2,2,,La melodía olvidada,La melodía olvidada,patricio,machine,ENGLISH
573,2024/04/02 1:26:39 PM GMT+2,Expert1,1,1,2,1,1,0,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,2,,Una inteligencia artificial.,Una inteligencia artificial.,,1,1,2,1,,La melodía olvidada,La melodía olvidada,patricio,machine,ENGLISH
574,2024/04/03 12:25:08 AM GMT+2,Expert3,0,1,1,0,1,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",0,1,,Una inteligencia artificial.,Un escritor novel.,,1,2,2,1,,La melodía olvidada,La melodía olvidada,patricio,machine,ENGLISH
575,2024/04/23 10:53:10 AM GMT+2,Expert5,0,3,3,0,3,3,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",0,3,,Una inteligencia artificial.,Un escritor consagrado.,,3,2,3,3,,La melodía olvidada,La melodía olvidada,patricio,machine,SPANISH
576,2024/03/15 2:09:26 PM GMT+2,Expert4,2,1,2,2,1,1,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,2,,Un escritor consagrado.,Un escritor consagrado.,,2,1,2,2,,La mujer Lego,La mujer Lego,patricio,patricio,SPANISH
577,2024/03/20 10:25:16 AM GMT+2,Expert6,2,1,2,3,1,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",2,3,,Un escritor consagrado.,Un escritor consagrado.,,2,1,2,1,,La mujer Lego,La mujer Lego,patricio,patricio,SPANISH
578,2024/03/22 3:53:45 PM GMT+2,Expert5,1,2,2,2,2,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",2,3,"Al tratarse de una farsa tan breve, una provocación, hay aspectos estéticos que se ven afectados por la función -digamos- perlocutiva del lenguaje.
 ",Un escritor consagrado.,Un escritor consagrado.,,0,2,3,3,"No es el tema ni lo políticamente correcto lo que me lleva a desestimarlo, sino a la evidencia de que hay detrás una autoría narrativa que eclipsa la buscada ilusión de encontrarse ante una sinopsis verosímil de una película real.",La mujer Lego,La mujer Lego,patricio,patricio,SPANISH
579,2024/04/01 1:36:52 PM GMT+2,Expert1,3,2,2,3,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,1,,Una inteligencia artificial.,Un escritor consagrado.,,3,1,2,2,,La mujer Lego,La mujer Lego,patricio,patricio,ENGLISH
580,2024/04/02 10:41:44 AM GMT+2,Expert2,2,2,2,2,1,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,2,,Un escritor novel.,Un escritor consagrado.,,1,2,2,2,,La mujer Lego,La mujer Lego,patricio,patricio,ENGLISH
581,2024/04/02 11:06:43 AM GMT+2,Expert3,1,2,2,2,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,2,,Un escritor novel.,Un escritor consagrado.,,2,2,2,2,,La mujer Lego,La mujer Lego,patricio,patricio,ENGLISH
582,2024/03/14 12:17:43 PM GMT+2,Expert4,0,2,2,0,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",0,2,"La trama es un absurdo total, pero tiene mucha gracia. ",Una inteligencia artificial.,Un escritor consagrado.,"La sinopsis, cargada de ironía, es demasiado inteligente para tratarse de una IA (espero)",2,1,2,2,,La travesía del Alba,La travesía del Alba,patricio,machine,SPANISH
583,2024/03/21 8:53:08 PM GMT+2,Expert6,0,1,0,0,1,0,La relación entre el título y la sinopsis es casi irrelevante.,0,2,,Una inteligencia artificial.,Un escritor novel.,,0,2,3,1,,La travesía del Alba,La travesía del Alba,patricio,machine,SPANISH
584,2024/03/22 5:28:01 PM GMT+2,Expert5,1,3,3,2,3,3,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",1,3,,Un escritor novel.,Un escritor consagrado.,,2,2,2,3,,La travesía del Alba,La travesía del Alba,patricio,machine,SPANISH
585,2024/03/28 12:08:03 AM GMT+2,Expert2,2,2,0,1,2,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,"Me ha asombrado el tour de force peripatético por lugares insólitos de la geografía andaluza; solo por eso asigno a la sinopsis ""Bastante creativo"". Quitando ese elemento, la sinopsis sería solo ""levemente creativa"".",Un escritor novel.,Un escritor consagrado.,,1,2,3,2,,La travesía del Alba,La travesía del Alba,patricio,machine,ENGLISH
586,2024/03/31 9:45:39 AM GMT+2,Expert3,2,1,1,2,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,0,,Un escritor novel.,Una inteligencia artificial.,,0,2,2,1,,La travesía del Alba,La travesía del Alba,patricio,machine,ENGLISH
587,2024/04/01 11:56:32 AM GMT+2,Expert1,1,2,2,1,3,1,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",1,2,,Una inteligencia artificial.,Un escritor novel.,,3,1,1,3,,La travesía del Alba,La travesía del Alba,patricio,machine,ENGLISH
588,2024/03/14 11:07:44 AM GMT+2,Expert4,3,1,2,3,1,3,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,2,El título es muy original y sugerente. La sinopsis está bien escrita y tiene un toque de absurdo interesante.,Un escritor consagrado.,Un escritor consagrado.,,2,1,2,2,,La vaca atada,La vaca atada,patricio,patricio,SPANISH
589,2024/03/22 6:28:10 PM GMT+2,Expert5,2,2,2,2,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,3,,Un escritor novel.,Un escritor consagrado.,,3,2,3,3,,La vaca atada,La vaca atada,patricio,patricio,SPANISH
590,2024/03/24 10:57:06 AM GMT+2,Expert6,2,2,2,2,2,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,3,,Un escritor novel.,Un escritor consagrado.,,3,1,2,2,,La vaca atada,La vaca atada,patricio,patricio,SPANISH
591,2024/03/31 3:06:04 PM GMT+2,Expert3,2,1,1,2,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,1,,Un escritor novel.,Una inteligencia artificial.,,0,2,2,1,,La vaca atada,La vaca atada,patricio,patricio,ENGLISH
592,2024/03/31 11:15:13 PM GMT+2,Expert1,3,1,1,3,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",3,1,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,1,2,,La vaca atada,La vaca atada,patricio,patricio,ENGLISH
593,2024/04/02 2:35:58 PM GMT+2,Expert2,1,1,1,2,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,,Un escritor consagrado.,Un escritor novel.,,1,2,2,1,,La vaca atada,La vaca atada,patricio,patricio,ENGLISH
594,2024/03/15 11:35:50 AM GMT+2,Expert4,1,1,2,1,1,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,2,"La idea de partida de la historia estaría bien (esos ricos esperando para marcharse a la luna), pero para mí, en este caso, se lo carga por la visión irónica",Un escritor novel.,Un escritor consagrado.,,1,2,2,2,,La última noche en la Tierra,La última noche en la Tierra,patricio,machine,SPANISH
595,2024/03/22 1:30:07 PM GMT+2,Expert5,1,3,2,1,3,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",1,3,,Una inteligencia artificial.,Un escritor consagrado.,,3,2,3,3,"Me parece que el juego metaliterario (con otras sinopsis) es un rasgo que avalaría la vitalidad de ese supuesto género en base a la ""humanidad"" y a la creatividad.",La última noche en la Tierra,La última noche en la Tierra,patricio,machine,SPANISH
596,2024/03/24 10:05:17 PM GMT+2,Expert6,1,1,1,0,1,0,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",0,2,,Una inteligencia artificial.,Un escritor novel.,,0,2,2,1,,La última noche en la Tierra,La última noche en la Tierra,patricio,machine,SPANISH
597,2024/04/01 10:28:30 AM GMT+2,Expert2,1,1,0,1,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,0,,Una inteligencia artificial.,Un escritor novel.,,1,2,2,1,,La última noche en la Tierra,La última noche en la Tierra,patricio,machine,ENGLISH
598,2024/04/01 1:29:22 PM GMT+2,Expert1,2,2,2,1,2,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,,Una inteligencia artificial.,Un escritor consagrado.,,2,2,2,2,,La última noche en la Tierra,La última noche en la Tierra,patricio,machine,ENGLISH
599,2024/04/02 3:44:45 PM GMT+2,Expert3,1,1,0,1,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,,Un escritor novel.,Una inteligencia artificial.,,1,2,2,0,,La última noche en la Tierra,La última noche en la Tierra,patricio,machine,ENGLISH
600,2024/03/18 12:33:48 PM GMT+2,Expert4,1,2,2,1,2,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",1,2,,Un escritor novel.,Un escritor consagrado.,,1,2,2,2,,La última risa de aquel año,La última risa de aquel año,patricio,patricio,SPANISH
601,2024/03/18 10:42:05 PM GMT+2,Expert5,2,2,2,2,3,3,La relación entre el título y la sinopsis es casi irrelevante.,1,3,,Un escritor novel.,Un escritor consagrado.,,2,2,2,3,,La última risa de aquel año,La última risa de aquel año,patricio,patricio,SPANISH
602,2024/03/24 9:20:06 PM GMT+2,Expert6,1,1,1,2,0,0,No veo relación alguna entre el título y la sinopsis.,1,1,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,3,1,,La última risa de aquel año,La última risa de aquel año,patricio,patricio,SPANISH
603,2024/03/27 12:29:14 AM GMT+2,Expert2,2,0,1,2,1,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",2,1,,Un escritor novel.,Un escritor novel.,,1,2,2,1,,La última risa de aquel año,La última risa de aquel año,patricio,patricio,ENGLISH
604,2024/04/01 12:04:33 PM GMT+2,Expert1,2,2,2,2,1,1,No veo relación alguna entre el título y la sinopsis.,2,2,,Una inteligencia artificial.,Un escritor novel.,,2,1,1,2,,La última risa de aquel año,La última risa de aquel año,patricio,patricio,ENGLISH
605,2024/04/01 12:17:22 PM GMT+2,Expert3,1,1,1,1,1,2,La relación entre el título y la sinopsis es casi irrelevante.,1,1,,Un escritor novel.,Un escritor novel.,,1,2,2,1,,La última risa de aquel año,La última risa de aquel año,patricio,patricio,ENGLISH
606,2024/03/14 12:02:50 PM GMT+2,Expert4,1,2,0,2,2,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,2,"La trama es un cliché absurdo... y voluntario. Es, de nuevo, una crítica a un tipo de cine y de historias. Ese es su atractivo",Una inteligencia artificial.,Un escritor consagrado.,,1,2,2,2,,Las delicias del Jardín de las Delicias,Las delicias del Jardín de las Delicias,patricio,patricio,SPANISH
607,2024/03/21 12:19:46 AM GMT+2,Expert5,1,2,2,2,3,3,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,3,,Un escritor novel.,Un escritor consagrado.,,1,2,3,3,Si la antología fuera a publicarse habría que pensar en la idoneidad de algunos contenidos de la sinopsis. Esa sería la única razón para dudar. ,Las delicias del Jardín de las Delicias,Las delicias del Jardín de las Delicias,patricio,patricio,SPANISH
608,2024/03/23 8:44:35 PM GMT+2,Expert6,0,0,1,1,0,1,La relación entre el título y la sinopsis es casi irrelevante.,0,1,,Una inteligencia artificial.,Un escritor novel.,,0,2,3,1,,Las delicias del Jardín de las Delicias,Las delicias del Jardín de las Delicias,patricio,patricio,SPANISH
609,2024/03/28 12:48:51 AM GMT+2,Expert2,0,1,1,0,2,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,1,,Una inteligencia artificial.,Un escritor novel.,,1,2,2,1,,Las delicias del Jardín de las Delicias,Las delicias del Jardín de las Delicias,patricio,patricio,ENGLISH
610,2024/04/01 1:47:41 PM GMT+2,Expert1,1,2,3,1,3,1,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",1,2,,Una inteligencia artificial.,Un escritor consagrado.,,2,1,2,3,,Las delicias del Jardín de las Delicias,Las delicias del Jardín de las Delicias,patricio,patricio,ENGLISH
611,2024/04/02 12:41:54 AM GMT+2,Expert3,1,1,1,1,2,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",0,1,,Un escritor novel.,Un escritor novel.,,1,2,2,2,,Las delicias del Jardín de las Delicias,Las delicias del Jardín de las Delicias,patricio,patricio,ENGLISH
612,2024/03/13 5:51:15 PM GMT+2,Expert4,2,2,1,2,2,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,1,"La sinopsis es ingeniosa en la crítica, pero la historia (probablemente de forma voluntaria), bordea el tópico. El estilo literario es ágil. ",Un escritor consagrado.,Un escritor consagrado.,,1,2,2,2,,Las emisiones nocturnas,Las emisiones nocturnas,patricio,patricio,SPANISH
613,2024/03/18 11:03:40 PM GMT+2,Expert5,2,3,3,2,3,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",3,3,,Un escritor consagrado.,Un escritor consagrado.,,3,2,3,3,,Las emisiones nocturnas,Las emisiones nocturnas,patricio,patricio,SPANISH
614,2024/03/24 11:27:30 AM GMT+2,Expert6,0,2,1,0,2,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",0,2,,Una inteligencia artificial.,Un escritor consagrado.,,2,2,2,2,,Las emisiones nocturnas,Las emisiones nocturnas,patricio,patricio,SPANISH
615,2024/03/31 9:29:08 PM GMT+2,Expert1,2,2,2,3,3,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",3,0,,Un escritor consagrado.,Un escritor consagrado.,,2,1,1,3,,Las emisiones nocturnas,Las emisiones nocturnas,patricio,patricio,ENGLISH
616,2024/04/02 11:29:58 AM GMT+2,Expert2,1,2,1,2,2,1,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",1,1,,Un escritor consagrado.,Un escritor consagrado.,,1,2,2,2,,Las emisiones nocturnas,Las emisiones nocturnas,patricio,patricio,ENGLISH
